references,language,eng_caption,image_id
kɔc kadhiëc aa kääc lɔ̈ɔ̈m de ɣön ye looi ke ye ɣön ye looi ke ye këden cï looi.,dik_Latn,five people are standing in front of an industrial style building posing for a photograph .,3461106572_920c8c0112.jpg
"ብስክሌት ላይ ያለ አንድ ሰው ""ነፃ እራት "" የሚል ምልክት ላይ እየዘለለ ነው . .",amh_Ethi,"A man on a bicycle is jumping over a sign that says "" free dinner "" .",3544483327_830349e7bc.jpg
Avuvi la le duƒuƒuƒu me.,ewe_Latn,The greyhound is running in a race .,3273625566_2454f1556b.jpg
'n Groep windhonde wat met truie en snuiters jaag .,afr_Latn,A group of greyhounds racing with jerseys and muzzles .,3027399066_ca85495775.jpg
Sin teqcicin s tmes n ddabex n uḍar tturarent deg yiwen n uḍar n tmedyazt.,kab_Latn,Two girls in soccer strips are playing on a sports field .,1446053356_a924b4893f.jpg
Gorko e debbo ɗon ndarii yeeso dammugal ɓaleere e liɗɗi e ɓe ɗon ngaɗana bana ɓe ɗon njamda.,fuv_Latn,A man and woman standing by a blue double door with fish and they are pretending to be swimming .,2879241506_b421536330.jpg
'n Groep jongmense loop met twee wat op selfone praat .,afr_Latn,A group of young people walking with two talking on cellphones .,444881000_bba92e585c.jpg
Syana nitũmĩaa mathangũ masinĩ sya kũseũvya syĩndũ sya kwĩtanĩthya.,kam_Latn,Children are playing with leaves in the autumn .,3054989420_3e755ca352.jpg
"Saí muhatu ua xikama ku kialu kia ku fundisa, ua mu zuela ni diiala dia kambe o kizuatu.",kmb_Latn,A woman is sitting on a bench while talking to a shirtless man .,532457586_bddfc5251d.jpg
Imbwa ilebutuka pa cani.,bem_Latn,The dog is running on grass .,426920445_d07d1fd0f7.jpg
Tlata n warrac tturarent ɣef lḥiḍ s uḍar d azegzaw.,kab_Latn,Three kids play on a wall with a green ball .,940973925_a2e6d7951c.jpg
Mbira mawɗo ɗon dari bee mbira ɓiiɗini ɗon ɓadake ndiyam.,fuv_Latn,A large dog stands with a smaller dog near the edge of the water .,2428086758_bce4733f7e.jpg
Ẹnì kan wà ní ìwọ̀ntúnwọ̀nsì .,yor_Latn,A person balances on one hand .,2950637275_98f1e30cca.jpg
A obere nwa nwoke na a red uwe elu na-egwuri na a park telescopic mgbe a girl na a pink skirt elekere .,ibo_Latn,A little boy in a red shirt plays with a park telescope while a girl in a pink skirt watches .,543102698_38e7e38bbc.jpg
Omusajja ng'akola sikaati ku kikomera ky'ensimbi .,lug_Latn,A man doing a skate trick on a metal railing .,2911107495_e3cec16a24.jpg
ውሃ ውስጥ የሚመለስ ውሻ .,amh_Ethi,A dog retrieving in the water .,1394396709_65040d97ab.jpg
Aŋuɛ̈ɛ̈n ë pär nhial.,dik_Latn,A bird flying over the water .,3287969199_08e775d896.jpg
Anetu vavali vanavandende vanakwete mivwimbimbi yakutwama nakuvumbika kumeso.,cjk_Latn,"Two little kids in strollers have face makeup on like the band "" Kiss "" .",1812525037_528465037c.jpg
Mũndũ ũmwe wĩ na mũbira wa mũtararĩko agereire gĩthaka-inĩ kĩnene.,kik_Latn,A hiker wearing an orange backpack is walking through long grass .,469021173_aa31c07108.jpg
mũndũ ũkuĩte ĩvia ya kũthambĩa ailyĩ ta mũndũ ũkuĩte ĩvia ya kũthambĩa yĩ na langi mũtune.,kam_Latn,a snow-boarder is performing a jump whilst riding on a pink snowboard .,3342487512_fd33971dea.jpg
Raan cï jacket kɔ̈k cieŋ acï rot jɔt në tiim cï tiim cï thiäŋ tiim cï thiäŋ tiim cï thiäŋ tiim cï thiäŋ tiim cï thiäŋ tiim cï thiäŋ,dik_Latn,Boy wearing a red jacket performs a handstand on the grass .,1540631615_8b42c1b160.jpg
E nwere nnukwu nnọkọ nke ndị mmadụ na ejiji n'èzí n'okporo ámá.,ibo_Latn,There is a large gathering of people in costumes outside on the street .,3300019891_8f404d94a1.jpg
Kanbelen dɔ lɔnin be kɔgɔji kɔnɔ n' a bolow janin ye.,dyu_Latn,A boy is standing in the ocean with his arms outstretched .,3561537309_e271d57492.jpg
Mutu uze eji kuhananga ku shishi uze eji kuhananga ku chilima chinene,cjk_Latn,A skier skiing down a large mountain,3501936223_6122a13d27.jpg
Umukobwa wambaye imyenda y'ubururu yambaye,kin_Latn,A little girl in a blue coat is rocking on a red playground toy .,1794818900_e0ffdd268e.jpg
Mutane da yawa suna wasa a cikin ruwa a bakin teku .,hau_Latn,Lots of people play in the water at the beach .,3350260112_fcb47ff6b2.jpg
Bantu mingi ke tambusa bampunda na nzila mosi ya mwa-nti.,kon_Latn,A group of people are riding horses on a wooded trail .,531261613_f1a045cd75.jpg
Umuntu uwabutuka pa ncinga alaya pa nshila.,bem_Latn,A dirt biker rides down a trail .,3607489370_92683861f7.jpg
"Aqcic yettɣelliṣen s karaté, yeffud seg ssana tazeggazt.",kab_Latn,A child does a karate kick and jumps from a red couch .,664341930_bd5c8b60ea.jpg
በበረዶ የተሸፈነ ኮረብታ ላይ የሚንሸራተት ሰው ።,amh_Ethi,A person snowboarding down a snowy hill .,3177799416_5bd0382370.jpg
"Yella yiwen wergaz, yesɛa taqemcemt tazeggazt, yettxemmim.",kab_Latn,"There is a man , wearing a yellow shirt , and grimacing .",1167669558_87a8a467d6.jpg
"Ndị okenye abụọ nọ ọdụ na tebụl , otu na-ejide ikpe guitar",ibo_Latn,"Two older men sitting at a table , one holding a guitar case",3371279606_c0d0cddab2.jpg
ጥቁር እና ነጭ ውሻ በጥድ ኮን ሲጫወት .,amh_Ethi,A black and white dog playing with a pine cone .,3019473225_8e59b8ec4e.jpg
A Ihọd grinds a windowsill nso a ochie windmill,ibo_Latn,A guy grinds a windowsill near an old windmill,3215238223_29de2b35cb.jpg
Debbo'en ɗiɗo ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon,fuv_Latn,Two ladies stand on a sidewalk wearing skimpy clothes and men 's underwear .,2925760802_50c1e84936.jpg
Muntu udi ubusha mmupeshe mupunga.,lua_Latn,A pitcher throws the ball .,3033825101_44a4390f16.jpg
Wulu dɔ be taga sanfɛ lɔgɔ dɔ kan.,dyu_Latn,A dog jumps over a stick in a forest .,2260560631_09093be4c6.jpg
Imbwa y'umukara n'umweru yasimbutse hejuru y'ikibuga cy'indege mu gihe cy'igerageza rya agility.,kin_Latn,A furry black and white dog jumps over a bar during an agility test .,3457315666_b943111dec.jpg
Aqcic amecṭuḥ yella deg yiwen n tferka,kab_Latn,A little boy is in a tire,3532412342_e0a004b404.jpg
Wani mutum yana tafiya a bakin kogi kusa da bakin teku .,hau_Latn,A man boating along a river near the shore .,3214885227_2be09e7cfb.jpg
Obìnrin kan mú ọmọ kékeré kan lórí skateboard ní etí òkun,yor_Latn,a woman holds a small baby on a skateboard at the beach,2213113526_beeb4f9bdc.jpg
Yaro yana nuna wani abu sa'ad da mutum yake duba .,hau_Latn,A boy points at something while a man looks .,1509786421_f03158adfc.jpg
"Matasa ma'aurata suna nuna wa kwamfuta sanye da kayan aiki, tsofaffi maza da mata a gefe .",hau_Latn,"Young couple pose for camera in formal wear , older man and woman in background .",506478284_7cf8bdbe36.jpg
Àwọn ọ̀dọ́kùnrin márùn - ún dúró lórí àwọn ìgbésẹ̀ náà .,yor_Latn,Five young men pose on the steps .,498444334_a680d318a1.jpg
"Bambwa zole ya ndombe na kilanga mosi ya matiti, mosi ke pumbuka sambu na kubaka lopitalo.",kon_Latn,"Two brown dogs in a grassy field , one jumping for a ball .",304408047_98bab3ea64.jpg
"Mũndũrũme ũmwe, ũrarũgamĩte igũrũ na moko make akinyĩte rũthingo rwa betoni, nĩ aatarĩirie igũrũ rĩa mũrango.",kik_Latn,"A man , leaning against a concrete wall with his arms resting on top , looks over a balcony .",1388346434_524d0b6dfa.jpg
አፉ ላይ ዱላ ይዞ የሚዋኝ ውሻ .,amh_Ethi,A dog swimming with a stick in its mouth .,2305437797_e6c3460190.jpg
"O munzangala uala ni kixinda, u banda ku mulundu ua matadi.",kmb_Latn,A boy in a harness climbs a rock wall .,475778645_65b7343c47.jpg
Athu kiiadi ala ni ji mbinga ja ku bhanga jifesa ja ku bhanga jifesa a xikama ku kialu kia ibhaku.,kmb_Latn,Two people with dreadlocks sit on a wooden bench .,1732217138_aa0199ef87.jpg
Kuje ɗiɗi ɗe ɗon njula.,fuv_Latn,Two brown dogs playing .,587604325_af5d6df679.jpg
ባንድ ውስጥ ያሉ በርካታ ሰዎች ወደ ሙዚቃው ዘልለው ይወርዳሉ .,amh_Ethi,Several people in a band jumping up and down to the music .,2999735171_87ca43c225.jpg
Mmadụ na-ele anya dị ka snowboarder na-eme aghụghọ fancy na ikuku,ibo_Latn,A person watches as a snowboarder does a fancy trick in the air,3325129757_7a1979ac11.jpg
'n Bruin hond spring in die sand .,afr_Latn,A brown dog jumps in the sand .,2753506871_dc38e7d153.jpg
ትንሹ ቡናማና ነጭ ውሻ በገንዳው ውስጥ ነው .,amh_Ethi,The small brown and white dog is in the pool .,2677656448_6b7e7702af.jpg
Anukwetu vavali vamapwevo vaze vali nakusokola vatela kushinganyeka ngwavo vanakulinangula muwande.,cjk_Latn,Two young girls wearing skirts are playing in a garden .,516761840_842dabc908.jpg
Mbua udi unyema pabuipi ne mavuala a mâyi manene.,lua_Latn,The dog runs next to the crashing waves of the ocean .,3704431444_f337ec2b90.jpg
Andũ amwe arĩa mathiiaga kũndũ kũngĩ magereire rũgendo rũrĩa rũtheragĩra gatagatĩ ka ihiga rĩarĩ na ũgwati wa gũthaka.,kik_Latn,Some hikers are walking past a stream that runs between an interesting rock formation .,2127209046_94711c747b.jpg
Aqjun d aberkan yetturar deg waman.,kab_Latn,A black and white dog plays in the water .,1772859261_236c09b861.jpg
Mwasi moko oyo azali na ngɛngɛ te asimbi lobɔkɔ ya mwana hr bolumbu ntango batɛlɛmi na mbonge ya mbu.,lin_Latn,A toppless woman holds hr naked child 's hand while they stand in the ocean waves .,2333288869_8c01e4c859.jpg
Raan cï rɔt ke cath në wïïr ë ye bɛ̈n tëëk në wïïr.,dik_Latn,A man boogie boarding sails over the wave .,3293642024_e136b74a55.jpg
wulu ye wulu ye min be boli foro kɔnɔ,dyu_Latn,a multicolored dog running through a flowery field,1552065993_b4dcd2eadf.jpg
Ame aɖe le tɔɖim ɖe agakpewo dzi.,ewe_Latn,A person is rock climbing .,136639119_6040b00946.jpg
ትልቁ ቡናማ ውሻ በረጅሙ ሣር ውስጥ ያለውን ትንሹን ጥቁር ውሻ ይመለከታል .,amh_Ethi,The big brown dog looks at the small black dog in tall grass .,2276499757_b44dc6f8ce.jpg
mɔgɔ min b'a ɲada dɔ yira a yɛrɛ ɲada la a siginin be dilan kan.,dyu_Latn,a person holding a picture of a face in front of their own face sitting on a bench .,2474092890_6c0781a8ed.jpg
Ọmọkùnrin kékeré kan ń jẹ Popsicle pupa .,yor_Latn,A little boy is eating a red Popsicle .,2635938723_11b85e6763.jpg
Amur amellal yettnadi ad d-yefk aɣrum i umurar amellal deg uḍar n basketball.,kab_Latn,White player attempts to get ball from black player on basketball court .,3261666285_86fceb762d.jpg
Karnuka mai tan da karnuka baƙi suna cinye juna a fuskarsu .,hau_Latn,A tan dog and a black dog are biting each other in the face .,2596475173_58f11fc583.jpg
Ɓiɗɗo sukaajo ɗon nyawdi nder ndiyam nder sahaa ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon,fuv_Latn,A little boy playing in the water while its raining and an adult while an adult holds his hand,539801139_7258ee437f.jpg
Nkento yina kele na veranda kele ti velo ya mbwaki.,kon_Latn,The lady on the porch is wearing a brown jacket .,2273105617_7c73d2d2d3.jpg
Twee meisies geniet hulself op 'n spinplatform.,afr_Latn,Two girls are enjoying themselves on a spinning platform .,3392851587_a638ff25e2.jpg
ngui igĩrĩ irathiĩ rũgongo,kik_Latn,two dogs running in grass,2606433181_f8f9d38579.jpg
Mbwa mosi ya mpembe ke tambula na zulu ya matiti ya nkufi.,kon_Latn,A white dog walks over the short grass .,3296715418_29542dcdc2.jpg
Avu ɣi si ƒe kɔti le dzĩ la nɔa yiyim esime wòle fefem fefe aɖe si dzĩ la tsɔ ge.,ewe_Latn,A white dog with a blue collar runs while carrying a yellow toy .,2391269207_d1d2615b1d.jpg
Imbwa y'umukara iri hejuru y'uruzitiro rw'umukara n'umweru.,kin_Latn,A brown dog jumps over a barrier that is black and white .,2102581664_5ea50f85c6.jpg
Umulumendo uwali mu cisote alepaya pali ncinga.,bem_Latn,Boy in a helmet riding his bike in a marathon .,3016178284_ec50a09e8c.jpg
Muana mu tshibuta tshia butala udi utangila.,lua_Latn,A baby in a green bag peeks out .,2765747519_2b851e01d6.jpg
Mutu umwe uze apwile nachijiva chaMarti Gras chachihela nachihela chachafu muchilika.,cjk_Latn,A man in a green and silver Mardi Gras costume in a parade .,3685328542_ab999b83bb.jpg
"Imbwa y'umukara iri mu byatsi, ururimi rwayo ruhagaze.",kin_Latn,A brown dog walks in the grass with its tongue hanging out .,1659358141_0433c9bf99.jpg
Mũndũ ũrarĩ na ng'ombe nĩ ahĩtũkagio nĩ ngui ciake.,kik_Latn,A man on a sled is pulled through the snow by his dogs .,3404906655_bc51c69c1e.jpg
Emonani ete moto moindo oyo azali kobuka mabina na pavillon .,lin_Latn,This black man appears to be break dancing on the pavement .,2529116152_4331dabf50.jpg
Bana-bankento zole ya me lwata bilele ya mutindu mosi ke tombuka na kibaka,kon_Latn,Two identically dressed girls climbing a fence,2081615901_13092cac56.jpg
Mbua udi mu musenga ne bola wa ténis wa bule ne wa bule mu mukana muende.,lua_Latn,A dog is in the sand with a pink and green tennis ball in his mouth .,2839532455_36a7dc4758.jpg
Abantu basatu nga bayimiridde ku lusozi wakati okutuuka ku ntikko .,lug_Latn,Three people standing on a mountain about halfway to the top .,3227111573_c82f7d68b1.jpg
ሁለት ሰማያዊ ልጃገረዶች በሐውልት አጠገብ ተቀምጠዋል,amh_Ethi,Two blonde girls are sitting next to a statue,3659686168_49c3abcee1.jpg
Karnuka suna gudu a cikin gona .,hau_Latn,A dog runs through a field .,3069937639_364fc11e99.jpg
Mɔgɔ fila be yɛlɛla kulu kan.,dyu_Latn,Two climbers are sitting on top of a mountain attached to ropes .,287999021_998c2eeb91.jpg
Cɛ dɔ ye sanumanw don a kaan na. A ye bɔlɔlɔ dɔ gosi ni a ka pɔlɔ ye.,dyu_Latn,"A man in swim trunks hits a ball with a paddle , while on the beach .",233270519_d60d4518fa.jpg
Umwanakashi uukwete icimuti ca bubbles pa kuti umwana apume bubbles.,bem_Latn,A woman holding a bubble wand for the child to blow bubbles from .,2585141045_b496a7b7c4.jpg
Etuluku moko ya bambwa bazali kosakana na pisini moko ya monene .,lin_Latn,A group of dogs playing in a large pool .,41999070_838089137e.jpg
አንዲት ሴት የፀሐይ መነጽር የለበሰች ህጻን ይዛለች .,amh_Ethi,A woman is holding onto a baby wearing who is wearing sunglasses .,700884207_d3ec546494.jpg
Raan cï rïŋ tɔ̈ tueŋ ke loi biɛt,dik_Latn,A man with a beard in the foreground playing bagpipes,3416013671_98b5c75046.jpg
Raan cï rec muk.,dik_Latn,A man holding a fish .,143237785_93f81b3201.jpg
Ubwato bwalalonda mupepi na muntu uuleenda mu menshi ayasuma kabili ayasuma.,bem_Latn,"A boat floats near someone swimming in clear , blue water .",309430053_cc58bcc36a.jpg
Bantu ti banti ya fioti ke vandaka na zulu ya zulu ya nzadi-mungwa.,kon_Latn,People and shrubs are silhouetted against an indigo sky .,3120266797_47e7d91614.jpg
Umuntu uwafwele icikwati cafiita alapuma mu futi.,bem_Latn,A man in a dark hat shoots a handgun .,3372215826_b3e6403b2e.jpg
Mɔgɔ dɔ be mobili la mobili kan.,dyu_Latn,A person in a wheelchair is on a sidewalk .,2449552677_ee78f01bae.jpg
Ohun ìṣeré ibi ìṣeré kan máa ń fọ́ ọmọkùnrin kan sí ojú ibi ìṣeré kan ní ibi ìgbafẹ́ omi .,yor_Latn,A boy is splashed in the face by a playground toy at a water park .,2781296531_f6f0f6c0f5.jpg
Vatu vamwe vapwile nakulilama muchikungulwilo mangana vapwenga navyuma vyakulya.,cjk_Latn,A group of men wait in line to recieve food at a window .,3351667846_ac43118ae5.jpg
Bansonga banayi badi benda mu mitshi mu muaba udi bantu ba bungi ba bungi.,lua_Latn,four young people are walking through past trees in a busy park .,278002875_d011ae9dc5.jpg
Suka debbo mo ɓorni pullooji laral njayri hakkunde karallaaji leɗɗe e leɗɗe leɗɗe.,fuv_Latn,Small girl wearing a white sweater standing between branches of a tree with green leaves .,3356642567_f1d92cb81b.jpg
muntu uvua ne tshitupa tshia mpala mutoke uvua wenda ujika mu buatu bua kuvuala.,lua_Latn,a man wearing a grey hat fishing out of a fishing boat .,1419286010_b59af3962a.jpg
Imbwa y'umukara iri ku ikarito y'umweru iruhande rw'umweru,kin_Latn,A black dog on a white carpet next to an orange .,512031915_0dd03dcdf9.jpg
"O munzangala uala ni kaxaxi ka mbambi, ua mu kuenda ni bixi mu ku lenga o dikanga dia lebha.",kmb_Latn,Boy in a helmet riding his bike in a marathon .,3016178284_ec50a09e8c.jpg
Ajá dúdú kan gbá bọ́ọ̀lù kan nínú ewé .,yor_Latn,A black dog pounces on a ball in the leaves .,312156254_ef31dca5ed.jpg
Vatu vavali veji kuya nakuzachila hachiyoyelo chakutalila hachiyoyelo.,cjk_Latn,Two people are walking along a long cannon on a tank .,3582689770_e57ab56671.jpg
Raan cï nyuc tɛ̈n teŋ.,dik_Latn,A man sits at a table .,3066338314_2c3fb731d1.jpg
Ame si me awu mele o la nɔa tɔtrɔm le agakpewo dzi.,ewe_Latn,A man without a shirt on is rock climbing .,2838619742_eed855d8a8.jpg
Muso fila. Denmisɛnnin be filɛli kɛra duguma. Kɔrɔcɛman be minni kɛra.,dyu_Latn,"Two women , the younger one is looking down , the older is drinking .",3176072448_b84c99cf7f.jpg
Yinyunyi yivali yakukwata mukunda mu chimbundu,cjk_Latn,Two birds interacting in the grass,3189293145_35dea42679.jpg
Umwana w'umukobwa yasohokaga inyuma y'igiti mu karere ka Nyarugenge,kin_Latn,A young girl peeking out from behind a tree in a wooded area .,3682038869_585075b5ff.jpg
Muntu mosi ya kele ti mohawk ke seka na kamera.,kon_Latn,A man with a Mohawk smiles at the camera .,2709275718_73fcf08c23.jpg
"Mɔgɔ minw tun be fani finmanw don, u tun be dansi kɛra lɔgɔ kan.",dyu_Latn,A group of people in dark colored clothing are line dancing on a wooden floor .,3092370204_029b6bc10a.jpg
Fedde tennis debbo nder ɓorɗe ɓaleere e ɓorɗe ndude e ɓorɗe ndude ɗon ɓanngina koore maako.,fuv_Latn,A female tennis player in a purple top and black skirt swings her racquet .,2588456052_8842b47005.jpg
Tshikena kumona tshia bantu ne tumama mu tshisanji.,lua_Latn,A crowd scene with pigeons in a plaza .,3492734013_e6b177ed99.jpg
"Bana minei, na libándá na lopango moko, bapumbwaki likoló.",lin_Latn,"Four children , out in a yard , leap into the air .",2485467050_1d5e2696d4.jpg
Mũrĩmbo ũmwe wa kũrũa na mũbira nĩ athũkĩtio nĩ mũrori ũngĩ wa kũrũa na mũbira kuuma gĩkundi kĩrĩa kĩrũagĩrĩra mũbira ũcio,kik_Latn,One football player holding the ball is chased by another football player from the opposing team,2871962580_b85ce502ba.jpg
